pdc hawaiiShape   500115   {Flats (tidal, mud, sand, gravel)}   BARREN       111
pdc hawaiiShape   500116   {Bays, estuaries, gulfs, oceans}     WATER        112
pdc hawaiiShape   500117   Shoal                                BARREN       113
pdc hawaiiShape   500121   {Obstruction in water area}          WATER        114
pdc hawaiiShape   500200   Shoreline                            WATER        115
pdc hawaiiShape   500201   {Manmade Shorline}                   WATER        116
pdc hawaiiShape   500203   {Indefinite shoreline}               WATER        117
pdc hawaiiShape   500301   {Non-flowing well}                   DRAINAGE     118
pdc hawaiiShape   500404   {Pumping station}                    URBAN        119
pdc hawaiiShape   500406   {Dam or weir}                        URBAN        120
pdc hawaiiShape   500410   Rock                                 BARREN       121
pdc hawaiiShape   500412   Stream                               DRAINAGE     122
pdc hawaiiShape   500414   {Ditch or Canal}                     DRAINAGE     123
pdc hawaiiShape   500415   Aqueduct                             DRAINAGE     124
pdc hawaiiShape   500416   Flume                                DRAINAGE     125
pdc hawaiiShape   500417   Penstock                             URBAN        126
pdc hawaiiShape   500418   Siphon                               URBAN        127
pdc hawaiiShape   500419   {Channel in water area}              WATER        128
pdc hawaiiShape   500421   {Lake or pond}                       WATER        129
pdc hawaiiShape  1700001   {Bridge Abutment}			ROADS         37
pdc hawaiiShape  1700002   {Tunnel Portal}			ROADS	      38
pdc hawaiiShape  1700005   Cul-de-sac				ROADS	      39
pdc hawaiiShape  1700006   {Dead end}				URBAN	      40
pdc hawaiiShape  1700007   Drawbridge				ROADS	      41
pdc hawaiiShape  1700201   {Class 1, undivided}			ROADS	      42
pdc hawaiiShape  1700202   {Class 1, divided by centerline}	ROADS	      43
pdc hawaiiShape  1700203   {Class 1, divided, separated}	ROADS	      44
pdc hawaiiShape  1700205   {Class 2, undivided}			ROADS  	      45
pdc hawaiiShape  1700206   {Class 2, divided by centerline}	ROADS  	      46
pdc hawaiiShape  1700207   {Class 2, divided, separated}	ROADS  	      47
pdc hawaiiShape  1700209   {Class 3}				OTHER_ROADS   48
pdc hawaiiShape  1700210   {Class 4}				OTHER_ROADS   49
pdc hawaiiShape  1700211   {Trail, other than 4WD}		TRAILS	      40
pdc hawaiiShape  1700212   {Trail, 4WD}				TRAILS	      51
pdc hawaiiShape  1700213   Footbridge  	       	       	       	TRAILS	      52
pdc hawaiiShape  1700214   {Road ferry crossing}       	       	WATER	      53
pdc hawaiiShape  1700215   {Perimeter of parking area}	       	URBAN	      54
pdc hawaiiShape  1700217   {Class 3, divided by centerline}	OTHER_ROADS   55
pdc hawaiiShape  1700218   {Class 3, divided, lanes separated}	OTHER_ROADS   56
pdc hawaiiShape  1700222   {Road in transition}			OTHER_ROADS   57
pdc hawaiiShape  1700401   {Traffic circle}                     ROADS	      58
pdc hawaiiShape  1700402   {Cloverleaf or interchange} 	       	ROADS	      59
pdc hawaiiShape  1700405   {Nonstandard section or road}       	OTHER_ROADS   60
mil VITD               1   {Built Up}                           URBAN          1
mil VITD               2   Agriculture                          AGRICULTURE    2
mil VITD               3   Barren                               BARREN         3
mil VITD               4   Crop                                 AGRICULTURE    4
mil VITD               5   Trees                                FOREST         5
mil VITD               6   Agriculture                          AGRICULTURE    6
mil VITD               7   Grass                                GRASSLAND      7
mil VITD               8   Scrub                                SHRUB          8
mil VITD               9   Cane                                 FOREST         9
mil VITD              10   Trees                                FOREST        10
mil VITD              20   Roads                                ROADS         20
mil VITD              24   Roads                                ROADS         -1
mil VITD              25   Roads                                ROADS         -1
mil VITD              26   Roads                                ROADS         -1
mil VITD              27   Roads                                ROADS         -1
mil VITD              28   Roads                                ROADS         -1
mil VITD_C               1   {Dense Forest}                     FOREST          1
mil VITD_C               2   {Medium Forest}                    FOREST          2
mil VITD_C               3   {Light Forest}                     SHRUB           3
mil VITD_C               4   {Scattered Trees}                  SHRUB           4
mil VITD_C               5   {Rice Field}                       AGRICULTURE     5
mil VITD_C               6   {Open Field}                       BARREN          6
mil VITD_C               7   Obstacles                          WATER          16
mil VITD_C               8   Water                              WATER          18
mil VITD_C               9   Water                              WATER          21
mil VITD_C              10   Water                              WATER          22
mil VITD_C              11   Urban                              URBAN          23
mil VITD_C              12   Bridge                             URBAN          25
mil VITD_C              13   Roads                              URBAN          26
mil VITD_C              14   Roads                              URBAN          27
mil VITD_C              15   Roads                              DRAINAGE        -2
mil VITD_C              24   Roads                                ROADS         -1
mil VITD_C              25   Roads                                ROADS         -1
mil VITD_C              26   Roads                                ROADS         -1
mil VITD_C              27   Roads                                ROADS         -1
mil VITD_C              28   Roads                                ROADS         -1
mil tdpsShape 501 TDPS_TRAFF_WATER             WATER  51
mil tdpsShape 502 TDPS_TRAFF_IMPASSABLE        WATER  52
mil tdpsShape 503 TDPS_TRAFF_SMOOTH            BARREN 53
mil tdpsShape 504 TDPS_TRAFF_GENTLY_ROLLING    BARREN 54
mil tdpsShape 505 TDPS_TRAFF_WATER_MOUNTAINOUS FOREST 55
mil tdpsShape 506 TDPS_TRAFF_WATER_MARSH       WATER  56
mil tdpsShape 101 {Loose Surface}                        LOOSE_ROADS         -1
mil tdpsShape 102 {Hard Surface}                         HARD_ROADS   -1
